ID,Source,TMC,Severity,Start_Time,End_Time,Latitude,Longitude,End_Lat,End_Lng,Distance(mi),EventSeverity,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-741598,MapQuest,201,2,8/26/2020 9:36,8/26/2020 10:21,41.71154,-71.402031,,,0.200000003,Accident on Sandy Ln Westbound between Call St and Morning Glory Dr.,564.0,Sandy Ln,L,Warwick,Kent,RI,02889-8236,US,US/Eastern,KPVD,8/26/2020 9:51,68.0,68.0,47.0,29.84,10.0,NNW,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-742912,MapQuest,201,3,8/27/2020 11:48,8/27/2020 12:33,41.81337,-71.408691,,,0.0,Right lane blocked due to accident on I-195 Westbound at Point St.,111.0,Crary St,R,Providence,Providence,RI,02903-4920,US,US/Eastern,KPVD,8/27/2020 11:51,67.0,67.0,59.0,29.7,10.0,VAR,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-742913,MapQuest,201,2,8/27/2020 14:57,8/27/2020 16:12,41.834911,-71.416199,,,0.0,Right lane blocked due to accident on RI-146 Louisquisset Pike Southbound at I-95.,,I-95 S,R,Providence,Providence,RI,2908,US,US/Eastern,KSFZ,8/27/2020 14:56,63.0,63.0,97.0,29.25,5.0,NE,8.0,0.25,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-742914,MapQuest,201,3,8/27/2020 15:04,8/27/2020 16:18,41.850979,-71.408623,,,0.0,Left lane blocked due to accident on I-95 Northbound at Exits 24 25 25A-B Branch Ave.,,I-95 N,R,Providence,Providence,RI,2904,US,US/Eastern,KSFZ,8/27/2020 15:09,63.0,63.0,100.0,29.23,10.0,VAR,3.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-742926,MapQuest,201,2,8/27/2020 17:16,8/27/2020 19:45,41.79977,-71.403061,,,1.419999957,Accident on entry ramp to I-95 Southbound from Thurbers Ave Eastbound.,,I-95 S,R,Providence,Providence,RI,2905,US,US/Eastern,KPVD,8/27/2020 17:39,67.0,67.0,93.0,29.59,10.0,ESE,5.0,0.02,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-742929,MapQuest,245,3,8/27/2020 18:07,8/27/2020 19:06,41.814693,-71.411636,,,0.0,Two lanes blocked due to accident on I-95 Northbound at Exit 19 Borden St.,,I-95 S,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,8/27/2020 18:16,67.0,67.0,90.0,29.61,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-742930,MapQuest,201,3,8/27/2020 18:08,8/27/2020 19:07,41.826111,-71.419228,,,0.0,Left lane blocked due to accident on I-95 Northbound at Exit 21 Service Road 7.,,I-95 S,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,8/27/2020 18:16,67.0,67.0,90.0,29.61,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-742932,MapQuest,201,2,8/27/2020 18:10,8/27/2020 18:39,41.81414,-71.439796,,,0.0,Right lane blocked due to accident on RI-10 Huntington Expy Northbound at Exit 6 Westminster St.,,RI-10 N,R,Providence,Providence,RI,2909,US,US/Eastern,KPVD,8/27/2020 18:16,67.0,67.0,90.0,29.61,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-742934,MapQuest,245,3,8/27/2020 18:24,8/27/2020 19:53,41.781845,-71.423515,,,0.0,Two lanes blocked due to accident on I-95 Southbound at I-95 Exit 16 / RI-10 Exits 1 2B 2B-A.,,RI-10 S,R,Cranston,Providence,RI,2910,US,US/Eastern,KPVD,8/27/2020 18:16,67.0,67.0,90.0,29.61,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-742955,MapQuest,201,2,8/27/2020 9:47,8/27/2020 11:03,41.77914,-71.476654,,,0.090000004,Accident on RI-12 Phenix Ave Westbound between Elmhurst Ave and Wayland Ave.,299.0,Wayland Ave,R,Cranston,Providence,RI,02920-1901,US,US/Eastern,KPVD,8/27/2020 9:51,66.0,66.0,59.0,29.74,10.0,SSW,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-743069,MapQuest,201,2,8/27/2020 18:51,8/27/2020 19:50,41.629776,-71.486877,,,0.0,Accident on RI-4 Southbound at Exits 7 7B-A RI-402 Frenchtown Rd.,,RI-4 S,R,East Greenwich,Kent,RI,2818,US,US/Eastern,KPVD,8/27/2020 18:51,68.0,68.0,87.0,29.62,10.0,N,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-744330,MapQuest,201,2,8/28/2020 8:02,8/28/2020 9:18,41.778309,-71.456528,,,0.25,Accident on Budlong Rd Southbound between Urquhart St and Midvale Ave.,32.0,Midvale Ave,L,Cranston,Providence,RI,02920-6412,US,US/Eastern,KPVD,8/28/2020 7:51,65.0,65.0,100.0,29.73,0.5,CALM,0.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-744333,MapQuest,201,3,8/28/2020 8:24,8/28/2020 8:54,41.825729,-71.419891,,,0.0,Right lane blocked due to accident on I-95 Northbound after Exit 22 US-6.,,US-6 E,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,8/28/2020 8:51,69.0,69.0,93.0,29.74,7.0,CALM,0.0,0.0,Patches of Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-744345,MapQuest,241,3,8/28/2020 16:18,8/28/2020 16:47,41.814362,-71.403236,,,0.0,One lane blocked due to accident on I-195 Eastbound at Exit 1C.,,I-195 E,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,8/28/2020 15:51,83.0,83.0,46.0,29.72,10.0,W,13.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-744348,MapQuest,201,2,8/28/2020 16:34,8/28/2020 17:03,41.781845,-71.423515,,,0.0,Accident on I-95 Northbound at Exit 16.,,RI-10 S,R,Cranston,Providence,RI,2910,US,US/Eastern,KPVD,8/28/2020 16:51,82.0,82.0,45.0,29.73,10.0,W,10.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-744360,MapQuest,201,2,8/28/2020 17:58,8/28/2020 18:27,41.819248,-71.389572,,,0.0,Accident on I-195 Westbound at Exit 3 Gano St.,,I-195 W,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,8/28/2020 17:51,80.0,80.0,48.0,29.73,10.0,WNW,14.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-744367,MapQuest,241,3,8/28/2020 21:25,8/28/2020 22:25,41.800743,-71.402214,,,0.0,One lane blocked due to accident on I-95 Northbound at Exit 18 Thurbers Ave.,9.0,Thurbers Ave,R,Providence,Providence,RI,02905-4717,US,US/Eastern,KPVD,8/28/2020 21:51,69.0,69.0,75.0,29.76,10.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-744413,MapQuest,201,2,8/28/2020 16:59,8/28/2020 17:29,41.821617,-71.472786,,,0.0,Accident on US-6 Westbound at RI-128 Killingly St.,,US-6 W,R,Johnston,Providence,RI,2919,US,US/Eastern,KSFZ,8/28/2020 16:56,79.0,79.0,54.0,29.34,10.0,WNW,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-744536,MapQuest,201,2,8/28/2020 15:01,8/28/2020 16:01,41.717091,-71.473335,,,0.0,Left hand shoulder blocked due to accident on I-95 Northbound at Exits 12 12A 12B I-295 Exit 1A.,,I-295 N,R,Warwick,Kent,RI,2886,US,US/Eastern,KPVD,8/28/2020 14:51,82.0,82.0,49.0,29.72,10.0,VAR,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-746055,MapQuest,245,3,8/29/2020 10:36,8/29/2020 12:07,41.814693,-71.411636,,,0.0,Two lanes blocked due to accident on I-95 Northbound at Exit 19 Borden St.,,I-95 S,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,8/29/2020 10:51,75.0,75.0,90.0,29.58,10.0,S,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-746066,MapQuest,201,2,8/29/2020 13:07,8/29/2020 15:27,41.960499,-71.493835,,,0.0,Right hand shoulder blocked and left lane blocked due to accident on RI-146 Eddie Dowling Hwy Southbound at Sayles Hill Rd.,,Eddie Dowling Hwy,R,North Smithfield,Providence,RI,2896,US,US/Eastern,KSFZ,8/29/2020 13:05,72.0,72.0,100.0,29.11,10.0,VAR,6.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-746102,MapQuest,246,3,8/29/2020 7:19,8/29/2020 9:41,41.717091,-71.473335,,,0.0,Three lanes blocked due to accident on I-95 Northbound at I-295.,,I-295 N,R,Warwick,Kent,RI,2886,US,US/Eastern,KPVD,8/29/2020 6:51,72.0,72.0,97.0,29.66,6.0,S,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-746103,MapQuest,201,2,8/29/2020 13:07,8/29/2020 14:47,41.749718,-71.441788,,,0.0,Accident on I-95 Northbound at Exits 14-15 14B-A 15 RI-37 Exits 4A 4B.,,I-95 N,R,Warwick,Kent,RI,2888,US,US/Eastern,KPVD,8/29/2020 12:51,75.0,75.0,90.0,29.52,6.0,SSW,9.0,0.02,Light Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-746104,MapQuest,201,2,8/29/2020 14:21,8/29/2020 15:25,41.545284,-71.476967,,,0.0,Right lane blocked due to accident on RI-4 at Allenton Rd.,257.0,W Allenton Rd,L,North Kingstown,Washington,RI,02852-6503,US,US/Eastern,KOQU,8/29/2020 14:50,,,,29.5,5.0,SW,12.0,,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-747130,MapQuest,201,2,7/1/2020 6:30,7/1/2020 6:59,41.876801,-71.378387,,,0.0,Accident on RI-114 Underwood St near Longley Ct.,99.0,Underwood St,R,Pawtucket,Providence,RI,02860-3218,US,US/Eastern,KSFZ,7/1/2020 6:56,64.0,64.0,100.0,29.42,0.0,W,5.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-747132,MapQuest,201,2,7/1/2020 7:49,7/1/2020 9:36,41.872681,-71.387642,,,0.0,Accident on George St at Marrin St.,73.0,George St,R,Pawtucket,Providence,RI,02860-3804,US,US/Eastern,KSFZ,7/1/2020 7:56,64.0,64.0,100.0,29.42,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-747146,MapQuest,201,2,7/1/2020 16:16,7/1/2020 17:28,41.808403,-71.44059,,,0.0,Right lane blocked due to accident on RI-10 Huntington Expy Northbound at Exit 5 Huntington Ave.,,RI-10 N,R,Providence,Providence,RI,2909,US,US/Eastern,KPVD,7/1/2020 15:51,73.0,73.0,81.0,29.78,10.0,S,10.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-747150,MapQuest,201,3,7/1/2020 16:57,7/1/2020 18:27,41.823383,-71.420181,,,0.0,Accident on I-95 Northbound at I-95 Exits 21.,,I-95 S,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,7/1/2020 16:51,70.0,70.0,90.0,29.79,10.0,S,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-747153,MapQuest,201,3,7/1/2020 17:55,7/1/2020 18:24,41.840618,-71.411133,,,0.0,Accident on I-95 Northbound at Exit 23 RI-246 Charles St.,,I-95 S,R,Providence,Providence,RI,2904,US,US/Eastern,KSFZ,7/1/2020 17:56,68.0,68.0,100.0,29.37,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-748595,MapQuest,201,2,7/2/2020 11:06,7/2/2020 11:50,41.873997,-71.380959,,,0.0,Accident on Vernon St at Prospect St.,2.0,Prospect St,L,Pawtucket,Providence,RI,02860-4331,US,US/Eastern,KSFZ,7/2/2020 10:56,78.0,78.0,68.0,29.34,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-748632,MapQuest,201,2,7/2/2020 14:16,7/2/2020 14:45,41.941936,-71.474503,,,0.0,Right lane blocked due to accident on RI-146 Eddie Dowling Hwy Southbound at I-295 Exits 18A 18B.,,Eddie Dowling Hwy S,R,Lincoln,Providence,RI,2865,US,US/Eastern,KSFZ,7/2/2020 13:56,83.0,83.0,58.0,29.32,10.0,VAR,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-748636,MapQuest,201,2,7/2/2020 16:52,7/2/2020 18:37,41.97599,-71.486046,,,0.0,Right lane blocked due to accident on RI-99 Southbound at RI-122 Mendon Rd.,,RI-99 N,R,Manville,Providence,RI,2838,US,US/Eastern,KSFZ,7/2/2020 16:56,86.0,86.0,57.0,29.29,,VAR,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-748748,MapQuest,201,2,7/2/2020 10:21,7/2/2020 11:06,41.364059,-71.829552,,,0.059999999,Accident on RI-1A Beach St Southbound between State St and Clark St.,63.0,Beach St,L,Westerly,Washington,RI,02891-2752,US,US/Eastern,KWST,7/2/2020 9:53,80.0,80.0,58.0,29.73,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-748749,MapQuest,201,2,7/2/2020 11:47,7/2/2020 13:31,41.733372,-71.409752,,,0.0,Accident on Airport Rd at Dolores Ct.,1.0,Dolores Ct,R,Warwick,Kent,RI,02889-1414,US,US/Eastern,KPVD,7/2/2020 11:51,81.0,81.0,67.0,29.73,10.0,VAR,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-750298,MapQuest,241,3,5/25/2020 6:23,5/25/2020 7:23,41.823475,-71.419296,,,0.0,Right lane blocked due to accident on I-95 Southbound at Exit 21 Atwells Avenue.,,Aborn St,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,5/25/2020 6:27,51.0,51.0,96.0,30.21,2.0,NE,8.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-750299,MapQuest,201,2,5/25/2020 6:22,5/25/2020 7:23,41.926479,-71.459221,,,0.0,Right hand shoulder blocked due to accident on RI-146 Eddie Dowling Hwy at Wilbur Rd.,,Eddie Dowling Hwy N,R,Lincoln,Providence,RI,2865,US,US/Eastern,KSFZ,5/25/2020 6:20,48.0,48.0,100.0,29.78,1.0,E,3.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-750303,MapQuest,241,3,5/25/2020 7:59,5/25/2020 9:01,41.855328,-71.406792,,,0.0,Left lane blocked due to accident on I-95 Southbound at Exit 25 Smithfield Avenue.,,I-95 S,R,Providence,Providence,RI,2904,US,US/Eastern,KSFZ,5/25/2020 7:56,50.0,50.0,100.0,29.8,2.0,NE,7.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-751419,MapQuest,241,3,5/26/2020 5:10,5/26/2020 5:56,41.81337,-71.408691,,,0.0,Left and left-center lane blocked and left hand shoulder blocked due to accident on I-95 Southbound at Exit 20 I-195.,111.0,Crary St,R,Providence,Providence,RI,02903-4920,US,US/Eastern,KPVD,5/26/2020 4:51,60.0,60.0,93.0,30.15,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-751427,MapQuest,201,2,5/26/2020 8:37,5/26/2020 9:51,41.873001,-71.387405,,,0.0,Right hand shoulder blocked due to accident on I-95 Northbound at Exit 27 George St.,,George St,R,Pawtucket,Providence,RI,2860,US,US/Eastern,KSFZ,5/26/2020 8:38,66.0,66.0,88.0,29.75,10.0,SSW,3.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-751431,MapQuest,201,2,5/26/2020 10:33,5/26/2020 11:33,41.867496,-71.43071,,,0.0,Right hand shoulder blocked due to accident on RI-146 Southbound at RI-15 Mineral Spring Ave.,,Eddie Dowling Hwy N,R,Providence,Providence,RI,2904,US,US/Eastern,KSFZ,5/26/2020 10:49,73.0,73.0,69.0,29.74,10.0,VAR,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-751432,MapQuest,241,3,5/26/2020 11:14,5/26/2020 11:59,41.878487,-71.378593,,,0.0,Right lane blocked and right hand shoulder blocked due to accident on I-95 Northbound at Exit 28 School St.,,I-95 N,R,Pawtucket,Providence,RI,2860,US,US/Eastern,KSFZ,5/26/2020 11:05,73.0,73.0,69.0,29.74,10.0,VAR,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-751443,MapQuest,201,3,5/26/2020 17:49,5/26/2020 18:18,41.822788,-71.419815,,,0.0,Accident on I-95 Northbound at Exit 22/US-6.,,US-6 W,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,5/26/2020 17:51,69.0,69.0,78.0,30.11,10.0,SSE,15.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-751447,MapQuest,201,2,5/26/2020 18:27,5/26/2020 18:56,41.800743,-71.402214,,,0.0,Right lane blocked due to accident on I-95 Southbound at Exit 18 Thurbers Ave.,9.0,Thurbers Ave,R,Providence,Providence,RI,02905-4717,US,US/Eastern,KPVD,5/26/2020 18:51,66.0,66.0,84.0,30.12,10.0,SSE,12.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-751448,MapQuest,201,3,5/26/2020 19:33,5/26/2020 20:17,41.800743,-71.402214,,,0.0,Accident on I-95 Southbound at Exit 18 Thurbers Ave.,9.0,Thurbers Ave,R,Providence,Providence,RI,02905-4717,US,US/Eastern,KPVD,5/26/2020 19:51,64.0,64.0,90.0,30.12,10.0,SSE,12.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-751555,MapQuest,201,2,5/26/2020 7:54,5/26/2020 8:56,41.66835,-71.487389,,,0.0,Right hand shoulder blocked due to accident on I-95 Southbound at Exit 9 RI-4.,,RI-4 S,R,East Greenwich,Kent,RI,2818,US,US/Eastern,KPVD,5/26/2020 7:51,65.0,65.0,84.0,30.17,10.0,CALM,0.0,0.0,Patches of Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-751558,MapQuest,241,3,5/26/2020 11:59,5/26/2020 12:44,41.696976,-71.475754,,,0.0,Left lane blocked due to accident on I-95 Northbound at Exits 10 10A 10B RI-117 Centerville Rd.,,I-95 S,R,Warwick,Kent,RI,2886,US,US/Eastern,KPVD,5/26/2020 11:51,74.0,74.0,68.0,30.15,10.0,SSE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-752788,MapQuest,201,2,5/27/2020 18:13,5/27/2020 19:13,41.851372,-71.420151,,,0.0,Accident pedestrian involved on RI-246 Charles St at Hawkins St.,298.0,Hawkins St,L,Providence,Providence,RI,02904-2337,US,US/Eastern,KSFZ,5/27/2020 17:56,76.0,76.0,62.0,29.71,10.0,VAR,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-752790,MapQuest,201,2,5/27/2020 20:59,5/27/2020 21:29,41.817081,-71.461304,,,0.0,Accident motorcycle involved on Petteys Ave at Nye St.,40.0,Nye St,R,Providence,Providence,RI,2909,US,US/Eastern,KPVD,5/27/2020 20:51,67.0,67.0,87.0,30.15,10.0,S,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-754238,MapQuest,201,3,5/28/2020 6:24,5/28/2020 6:54,41.878143,-71.378784,,,0.0,Right hand shoulder blocked due to accident on I-95 Northbound at Exit 28 RI-114.,,State Route 114,R,Pawtucket,Providence,RI,2860,US,US/Eastern,KSFZ,5/28/2020 5:56,65.0,65.0,97.0,29.75,10.0,VAR,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-754247,MapQuest,241,3,5/28/2020 11:29,5/28/2020 12:14,41.823067,-71.420143,,,0.0,Center lane blocked due to accident on I-95 Southbound at Exit 21 Atwells Avenue.,,I-95 S,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,5/28/2020 11:43,75.0,75.0,79.0,30.16,10.0,SSW,14.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-754250,MapQuest,201,2,5/28/2020 16:24,5/28/2020 16:54,41.81414,-71.439796,,,0.0,Left lane blocked due to accident on RI-10 Huntington Expy Southbound at Exit 6 Westminster St.,,RI-10 N,R,Providence,Providence,RI,2909,US,US/Eastern,KPVD,5/28/2020 16:51,76.0,76.0,69.0,30.12,10.0,SSW,18.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-754257,MapQuest-Bing,201,2,5/28/2020 18:30,5/28/2020 19:45,41.840992,-71.418144,,,0.0,Right lane blocked due to accident on RI-146 Louisquisset Pike Southbound at Admiral St.,,Louisquisset Pike S,R,Providence,Providence,RI,2908,US,US/Eastern,KSFZ,5/28/2020 18:29,72.0,72.0,83.0,29.68,10.0,SSW,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-754258,MapQuest,201,2,5/28/2020 19:08,5/28/2020 20:09,41.853065,-71.426422,,,0.0,Right lane blocked due to accident on RI-146 Louisquisset Pike Northbound at Branch Ave.,,Louisquisset Pike N,R,Providence,Providence,RI,2904,US,US/Eastern,KSFZ,5/28/2020 18:56,72.0,72.0,84.0,29.68,10.0,SSW,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-754370,MapQuest,201,3,5/28/2020 16:23,5/28/2020 16:52,41.717091,-71.473335,,,0.0,Left lane blocked due to accident on I-295 Southbound at Exit 1A I-95 Exits 12 12A 12B.,,I-295 N,R,Warwick,Kent,RI,2886,US,US/Eastern,KPVD,5/28/2020 16:51,76.0,76.0,69.0,30.12,10.0,SSW,18.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-754371,MapQuest,201,2,5/28/2020 17:25,5/28/2020 17:54,41.613983,-71.491997,,,0.0,Accident on RI-2 County Trl at RI-4 Exit 6.,,RI-4 S,R,East Greenwich,Kent,RI,2818,US,US/Eastern,KPVD,5/28/2020 17:51,74.0,74.0,79.0,30.11,10.0,S,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-755882,MapQuest,201,2,5/29/2020 10:52,5/29/2020 11:37,41.66399,-71.448288,,,0.07,Accident on Division St Westbound between Bicknell Ave and Duane St.,98.0,Duane St,L,East Greenwich,Kent,RI,02818-4341,US,US/Eastern,KPVD,5/29/2020 10:51,70.0,70.0,87.0,30.0,10.0,SSW,14.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-755883,MapQuest,201,3,5/29/2020 12:40,5/29/2020 13:24,41.66835,-71.487389,,,0.0,Left lane blocked due to accident on I-95 Southbound at Exit 9 RI-4.,,RI-4 S,R,East Greenwich,Kent,RI,2818,US,US/Eastern,KPVD,5/29/2020 12:51,74.0,74.0,82.0,29.97,10.0,SSW,16.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-755884,MapQuest,201,3,5/29/2020 17:24,5/29/2020 17:53,41.697479,-71.47525,,,0.0,Accident on I-95 Northbound at Exit 10 / RI-117 Centerville Rd.,,I-95 N,R,Warwick,Kent,RI,2886,US,US/Eastern,KPVD,5/29/2020 17:33,71.0,71.0,87.0,29.9,6.0,SSW,15.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-755885,MapQuest,201,3,5/29/2020 20:41,5/29/2020 21:40,41.66835,-71.487389,,,0.0,Left lane blocked due to accident on I-95 Southbound at Exit 9 RI-4.,,RI-4 S,R,East Greenwich,Kent,RI,2818,US,US/Eastern,KPVD,5/29/2020 20:51,69.0,69.0,93.0,29.89,7.0,SSW,15.0,0.0,Light Drizzle,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-757062,MapQuest,201,3,5/30/2020 17:52,5/30/2020 18:22,41.893009,-71.377457,,,0.0,Right hand shoulder blocked and right lane blocked due to accident on I-95 Northbound at Exit 30 Roosevelt Ave.,,Roosevelt Ave,R,Pawtucket,Providence,RI,2860,US,US/Eastern,KSFZ,5/30/2020 17:56,77.0,77.0,43.0,29.35,10.0,WNW,9.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-757063,MapQuest,241,3,5/30/2020 18:18,5/30/2020 19:16,41.818333,-71.382172,,,0.0,Lane blocked due to accident on I-195 Eastbound at Exits 4 5 US-44 Taunton Ave.,,US-44 E,R,East Providence,Providence,RI,2914,US,US/Eastern,KPVD,5/30/2020 17:51,79.0,79.0,39.0,29.74,10.0,W,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-757064,MapQuest,201,3,5/30/2020 18:19,5/30/2020 19:16,41.875713,-71.382683,,,0.0,Right lane blocked and right hand shoulder blocked due to accident on I-95 Southbound at Exits 27 28 29 George St.,102.0,Main St,L,Pawtucket,Providence,RI,02860-4107,US,US/Eastern,KSFZ,5/30/2020 17:56,77.0,77.0,43.0,29.35,10.0,WNW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-757065,MapQuest,201,3,5/30/2020 19:31,5/30/2020 20:01,41.86644,-71.402428,,,0.0,Right hand shoulder blocked and right lane blocked due to accident on I-95 Northbound at Exit 26 Thurston St.,,I-95 N,R,Pawtucket,Providence,RI,2860,US,US/Eastern,KSFZ,5/30/2020 19:56,71.0,71.0,47.0,29.37,10.0,W,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
